date,bases,open_access_bases,bytes,open_access_bytes
"03/17/2013",1102496022936316,461379797443670,790541909312079,385432129942822
"03/18/2013",1104174895422137,462423261443771,791532408848807,386120086672811
"03/19/2013",1105894558895542,464142924917176,792581445612708,387169123436712
"03/20/2013",1106371894306322,464620260327956,792843112623820,387430790447824
"03/21/2013",1108198813876839,466447179898473,793904896669348,388492574493352
"03/22/2013",1113977979354966,471448090573298,797055713940045,391293444112845
"03/23/2013",1118558876140549,476028987358881,799866257754919,394103987927719
"03/24/2013",1120418381024471,477888492242803,800927176138783,395164906311583
"03/25/2013",1120833932011053,478304043229385,801173708895521,395411439068321
"03/26/2013",1122423706614850,479893817833182,802216978791259,396454708964059
"03/27/2013",1124677140021862,482147251240194,803638263773277,397875993946077
"03/28/2013",1125603623307959,483073734526291,804217040409314,398454770582114
"03/29/2013",1126305089306387,483672009334171,804636927646900,398824273145673
"03/30/2013",1126479561126860,483846481154644,804755294956839,398942640455612
"03/31/2013",1126491782507582,483858702535366,804764089041877,398951434540650
"04/01/2013",1127708200339653,485075120367437,805555354815562,399742700314335
"04/02/2013",1129293656112414,485899134989626,806439554893837,400237588989079
"04/03/2013",1131340602966223,486327083194434,807563244674642,400527377822942
"04/04/2013",1133681257505544,486954329633227,808884486101657,400949969343661
"04/05/2013",1136730530136621,487165048232296,810491655579853,401070835877063
"04/06/2013",1137725284176302,487277697432401,811023981706655,401141972594471
"04/07/2013",1138392621475881,487429726976828,811407903850037,401212139890284
"04/08/2013",1140216595347125,488581481267872,812663401192522,401998254247981
"04/09/2013",1184041859980710,532370306019425,840703181977415,430019133012028
"04/10/2013",1186866633548860,535195079587575,842530579381437,431846530416050
"04/11/2013",1188522385913387,536850831952102,843571248361792,432887199396405
"04/12/2013",1191217472447370,539545918486085,845135981487685,434451932522298
"04/13/2013",1193204189005756,541532635044471,846399275041160,435715226075773
"04/14/2013",1194900208872078,543228654910793,847501199229245,436817150263858
"04/15/2013",1200545227542643,548873673581358,851251633133449,440567584168062
"04/16/2013",1214405280382582,562733726421297,860806587488223,450122538522836
"04/17/2013",1224378496283042,572706942321757,867622606898442,456938557933055
"04/18/2013",1229314977235354,577643423274069,870786620271709,460102571306322
"04/19/2013",1232790797839760,581119243878475,872952936631024,462268887665637
"04/20/2013",1234365059358448,582693505397163,873984841451563,463300792486176
"04/21/2013",1235752916967463,584081363006178,874877883707511,464193834742124
"04/22/2013",1237157162221133,585240503599248,875678589809495,464896920507208
"04/23/2013",1239386942820082,587109070408447,877296302284947,466352286881690
"04/24/2013",1244543993299339,591988276166154,880529533336030,469421620462094
"04/25/2013",1248114586436995,595558869303810,882802019193321,471694106319385
"04/26/2013",1257928724329078,605373007195893,889438386453354,478330473579418
"04/27/2013",1270910158559366,618338509815533,898534402606971,487416883793086
"04/28/2013",1287021658695444,634450009951611,909503338794506,498385819980621
"04/29/2013",1293938260380436,641366611636603,914146655482506,503029136668621
"04/30/2013",1295376857853912,642765341792229,915164088651159,504024138691097
"05/01/2013",1296670601922025,644059085860342,916013196545873,504873246585811
"05/02/2013",1298409453193691,645461422817608,917111773526703,505795084324202
"05/03/2013",1300777396635035,647713381436112,918712317380130,507342138284547
"05/04/2013",1301210307608803,647842063320344,918924630718079,507420404411674
"05/05/2013",1302069028417692,648284581435929,919422963005407,507716627094342
"05/06/2013",1303296375107900,648871990141649,920072006932355,508058794468919
"05/07/2013",1304665842540367,650241457574116,920892093484471,508878881021035
"05/08/2013",1306637970143811,652185944685453,922115710926065,510077720911714
"05/09/2013",1480735876978324,653205259991696,1040567470718493,510711244153035
"05/10/2013",1483177371212041,654746344581159,1041982383114100,511751490888270
"05/11/2013",1483996300688604,655268723041472,1042474966017095,512080790064924
"05/12/2013",1484040748038160,655313170391028,1042502717575092,512108541622921
"05/13/2013",1485162611589650,656368606923886,1043249129268184,512826362306299
"05/14/2013",1485879720605056,657085715939292,1043687459853201,513264692891316
"05/15/2013",1489159586272545,660356924348656,1045646709803303,515204820170795
"05/16/2013",1489389386276396,660550706824107,1045799208071158,515338727949983
"05/17/2013",1491782195531782,660910561018919,1046891777048557,515567113058445
"05/18/2013",1491805236714091,660933602201228,1046909165463896,515584501473784
"05/19/2013",1492759861563056,661014437943201,1047426594600125,515634839682620
"05/20/2013",1494475108999122,661959817661551,1048471870049038,516264817273239
"05/21/2013",1494496600531390,661981296419848,1048490057972757,516282978041709
"05/22/2013",1495171395902533,662605936016161,1048973847391935,516732901123692
"05/23/2013",1495966027728197,663372654862745,1049486139027642,517231751172251
"05/24/2013",1496630571513835,663868675413315,1049832016220896,517499604790392
"05/25/2013",1496735769825115,663973873724595,1049903145248186,517570733817682
"05/26/2013",1496761372481736,663999476381216,1049920167237446,517587755806942
"05/27/2013",1498529676799962,665767780699442,1051004317718755,518671906288251
"05/28/2013",1499959885422556,667197989322036,1051941042920368,519608631489864
"05/29/2013",1500658324780128,667896428679608,1052424220194934,520091808764430
"05/30/2013",1502414511637790,669652615537270,1053597380700333,521264969269829
"05/31/2013",1502843377778647,670081481678127,1053824216534264,521491805103760
"06/01/2013",1504392768216093,670438629908713,1054568074080414,521731131555391
"06/03/2013",1505410184703872,671456046396492,1055248942451054,522411999926031
"06/04/2013",1510110182783871,676156044476491,1058811915956710,525974973431687
"06/05/2013",1512004004181809,678049865874429,1060135754419438,527298811894415
"06/06/2013",1513816118500812,678986797183968,1061107875636285,527859400768366
"06/07/2013",1515556159967471,680102498433713,1062107667861946,528574463729632
"06/08/2013",1516162956188037,680709294654279,1062501208892412,528968004760098
"06/09/2013",1516165625211837,680711963678079,1062503030906733,528969826774419
"06/10/2013",1520888803269272,685435141735514,1065595121939564,532061917807250
"06/11/2013",1524957141055723,689503479521965,1068318394678886,534785190546572
"06/12/2013",1527740512708424,691315240122265,1069922298768549,535954808577488
"06/13/2013",1529709653187037,693284380600878,1071214085185919,537246594994858
"06/14/2013",1530971585673284,694546313087125,1072270892683728,538303402492667
"06/15/2013",1531574796968899,695149524382740,1072684352938106,538716862747045
"06/16/2013",1531731375440687,695306102854528,1072793064711063,538825574520002
"06/17/2013",1533703725120558,696565679535681,1073950723841011,539664724979502
"06/18/2013",1534639378228096,697150557413371,1074485949882975,540019227350572
"06/19/2013",1538098656826914,699987472467361,1076314541176192,541534563651870
"06/20/2013",1540049046031190,700928231523487,1077450380215810,542161909654071
"06/21/2013",1540986097817307,701462902777595,1078033922041183,542527740096384
"06/22/2013",1541014714234304,701491519194592,1078054621675037,542548439730238
"06/23/2013",1541509658919893,701986463880181,1078368460456208,542862278511409
"06/24/2013",1541859442996540,702170123713292,1078567224371202,542977495798596
"06/25/2013",1542475143629598,702785824346350,1078947735741036,543358007168430
"06/26/2013",1549476061635167,709786742351919,1083333220487228,547743491914622
"06/27/2013",1549840462081312,710100014285320,1083567580701587,547950067389099
"06/28/2013",1550909436879048,711064756600763,1084176444525754,548514777757683
"06/29/2013",1551596739599145,711752059320860,1084521994482520,548860327714449
"06/30/2013",1552168186317014,712323506038729,1084764098697214,549102431929143
"07/01/2013",1553566828365596,713722148087311,1085512755962836,549851089194765
"07/02/2013",1554286989775304,714305769516819,1085965664784563,550246503435239
"07/03/2013",1557456238534224,717475018275739,1088149962025942,552430800676618
"07/04/2013",1557639752841596,717658532583111,1088281827379288,552562666029964
"07/05/2013",1558525083423943,718543863165458,1088849055986416,553129894637092
"07/06/2013",1558647131591233,718665911332748,1088916524189546,553197362840222
"07/07/2013",1559285808273052,719304588014567,1089323979339762,553604817990438
"07/08/2013",1561063508782126,721082288523641,1090546920534882,554827759185558
"07/09/2013",1561431440061744,721184651513127,1090753327056501,554902011566395
"07/10/2013",1562629899042618,721397365334201,1091380338371861,555027370377112
"07/11/2013",1564598538961553,722369053057346,1092420922829770,555603244315642
"07/12/2013",1566137853991544,723908368087337,1093518801540044,556701123025916
"07/13/2013",1566273384694372,724043898790165,1093599428155546,556781749641418
"07/14/2013",1566334988642963,724105502738756,1093642345126106,556824666611978
"07/15/2013",1566641917112946,724411904826039,1093828927360357,557010930481186
"07/16/2013",1567091524332289,724861505160090,1094126753904344,557308741265277
"07/17/2013",1568031286190058,725800818088571,1094772249476523,557953203956884
"07/18/2013",1569629670242949,727399128741867,1095779991702780,558960774981723
"07/19/2013",1570763160513926,728532619012844,1096484962021309,559665745300252
"07/20/2013",1571289583202360,729059041701278,1096821562106814,560002345385757
"07/21/2013",1572234322991879,730003781490797,1097389262222103,560570045501046
"07/22/2013",1573554393948224,731319244594797,1098139715795891,561310675211052
"07/23/2013",1576034321255059,733034563289834,1099456824312047,562292148958681
"07/24/2013",1576947906570346,733948148605121,1099840192416266,562675517062900
"07/25/2013",1577851633903706,734851875938481,1100502251763438,563337576410072
"07/26/2013",1588056006291803,735072438185811,1105406845577139,563493376411309
"07/27/2013",1588059875417974,735076307311982,1105411120692759,563497651526929
"07/28/2013",1589418709366688,735308212357482,1106124885741673,563658509856571
"07/29/2013",1590042057390039,735931560380833,1106564012465024,564097636579922
"07/30/2013",1590690638409141,736507942951247,1106920981838251,564422177704093
"07/31/2013",1590969313612328,736772939511642,1107102705783179,564597021791243
"08/01/2013",1591289787410447,737093413309761,1107275942094745,564770258102809
"08/02/2013",1591638202527278,737441828426592,1107515012523865,565009328531929
"08/03/2013",1592285422493500,738089048392814,1107922209810128,565416525818192
"08/04/2013",1594984504178417,738099107772349,1109570524334235,565424841709378
"08/05/2013",1595641697271738,738756300865670,1109961279162163,565815596537306
"08/06/2013",1595781885899002,738896489492934,1110050165082573,565904482457716
"08/07/2013",1597100056186282,739139446422279,1110933826467503,566076961901548
"08/08/2013",1598525370379659,740446623278046,1111866814139956,566953192137383
"08/09/2013",1600510734957501,742431987855888,1113073269842994,568159647840421
"08/10/2013",1602758863556262,744680116454649,1114315945242300,569402323239727
"08/11/2013",1603123538409092,745044791307479,1114517729718374,569604107715801
"08/12/2013",1605556251703203,747477504601590,1116190468267138,571276846264565
"08/13/2013",1606590513323668,748383525434055,1116860132405607,571890777965504
"08/14/2013",1609391571991106,750811386407993,1118261359078549,573127965650697
"08/15/2013",1610846006551111,752265820967998,1119161471395411,574028077967559
"08/16/2013",1612648468667217,754068283084104,1120123951395067,574990557967215
"08/17/2013",1614601547035363,756021361452250,1121234249124118,576100855696266
"08/18/2013",1616165634788460,757585449205347,1122103315352639,576969921924787
"08/19/2013",1617068756231836,758488570648723,1122651890336005,577518496908153
"08/20/2013",1618568153704744,759972190762831,1123614065330532,578471696671126
"08/21/2013",1624039591932794,765443628990881,1126893432784194,581751064124788
"08/22/2013",1626676498078782,768006986519537,1128506480580006,583331118756238
"08/23/2013",1628843846833623,770174335274378,1129827114705464,584651752881696
"08/24/2013",1629261746640991,770592235081746,1130091716278233,584916354454465
"08/25/2013",1629467616854917,770798105295672,1130232206962323,585056845138555
"08/26/2013",1631051426338020,771543608603275,1131104885406308,585551729679640
"08/27/2013",1631756332199978,772246019444433,1131563307713990,586008760750989
"08/28/2013",1633673856807363,774163544051818,1132632357686355,587077810723354
"08/29/2013",1634820005050619,775309692295074,1133274877254503,587720330291502
"08/30/2013",1635252714204446,775742401448901,1133509191166426,587954644203425
"08/31/2013",1635393315147820,775883002392275,1133588792508436,588034245545435
"09/01/2013",1642161612289909,782651299534364,1136986232757646,591431685794645
"09/02/2013",1642265748080233,782748742053176,1137053709117258,591495905120640
"09/03/2013",1644946444616626,785211413684519,1138798939525978,593129360285720
"09/04/2013",1648045280532524,787942746052873,1140623824419351,594767712503639
"09/05/2013",1650070336709153,789121407978170,1141848523896866,595615624206522
"09/06/2013",1650521108005528,789572179274545,1142157920106220,595925020415876
"09/07/2013",1650541721815476,789592793084493,1142171763622138,595938863931794
"09/08/2013",1650543027857013,789594099126030,1142172692536876,595939792846532
"09/09/2013",1651155928004982,790206999273999,1142635535940640,596402636250296
"09/10/2013",1651735239427350,790786310696367,1143024034307686,596791134617342
"09/11/2013",1655562586739224,792731062073602,1145315052644598,598087975724091
"09/12/2013",1658471583224626,794551087166655,1146990740506422,599170976744088
"09/13/2013",1659507820301038,794742589721330,1147590611058901,599304184261832
"09/14/2013",1659974167692295,795193270856539,1147889933242311,599595891678596
"09/15/2013",1660120110897148,795339214061392,1147997728355757,599703686792042
"09/16/2013",1662100642399196,797319745563440,1149272276293636,600978234729921
"09/17/2013",1663235145166799,798454248331043,1150007326961723,601713285398008
"09/18/2013",1666037014715621,800327163701673,1151819245313620,603066668451150
"09/19/2013",1667392311190543,800834610736307,1152588307807946,603418084818381
"09/20/2013",1669527815753480,802970115299244,1154020227317436,604850004327871
"09/21/2013",1669637916302022,803080215847786,1154093793596377,604923570606812
"09/22/2013",1670000802385782,803091215847676,1154300047855136,604930790290866
"09/23/2013",1673015938055278,804627263360986,1156153973979004,605955489162821
"09/24/2013",1676984962074653,805841600074775,1158437800958279,606702872218447
"09/25/2013",1678009979687742,805940280697292,1159013947912380,606767164495820
"09/26/2013",1686251255725392,806523959105672,1163470847834743,607147483983058
"09/27/2013",1687340389370242,807494559278456,1164192291768909,607792103604920
"09/28/2013",1687442608316577,807500687856507,1164237335154927,607796803942253
"09/29/2013",1687448066340577,807506145880507,1164240379321854,607799848109180
"09/30/2013",1687879505155617,807937584695547,1164536945172762,608096413960088
"10/01/2013",1688196906907721,808254986447651,1164725892542985,608285361330311
"10/02/2013",1688224491370007,808282570909937,1164752738580752,608312207368078
"10/03/2013",1688896340007221,808954419547151,1165155184458722,608714653246048
"10/04/2013",1689380809105388,809438888645318,1165494831269629,609054300056955
"10/05/2013",1689388031717704,809446111257634,1165503338251657,609062807038983
"10/06/2013",1689529525124435,809587604664365,1165604463614649,609163932401975
"10/07/2013",1690994174779627,810738962789969,1166434221481904,609838675979018
"10/08/2013",1691236210807438,810861302217122,1166581594885858,609918270374999
"10/09/2013",1695186847690195,814811939099879,1168858950597455,612195626086596
"10/10/2013",1695580768195296,815205859604980,1169127844452772,612464519941913
"10/11/2013",1695748007269192,815373098678876,1169249030674440,612585706163581
"10/12/2013",1696163357171690,815788448581374,1169518196107175,612854871596316
"10/13/2013",1696208215484782,815833306894466,1169548221482795,612884896971936
"10/14/2013",1696228426698236,815853518107920,1169563939575706,612900615064847
"10/15/2013",1696423148165409,816048239575093,1169684242530287,613020918019428
"10/16/2013",1697796280213161,817421371622845,1170519658541796,613856334030937
"10/17/2013",1703733960038537,819872585121731,1174694657823947,615472877694062
"10/18/2013",1706858854437666,820721283285890,1176912890589559,616031318406804
"10/19/2013",1710144970064984,820974193739888,1179265389732269,616207448870685
"10/20/2013",1714931682098371,821222440430885,1182720539648401,616384102956451
"10/21/2013",1722660528591570,824411563076054,1188096895600097,618483595926358
"10/22/2013",1726905428036841,824847175855385,1191123995065355,618779117815844
"10/23/2013",1731609936290429,825215758667993,1194504260895460,619010591689655
"10/24/2013",1739512181387167,825931956252591,1200224151238498,619510416792519
"10/25/2013",1743935877845049,827000171472973,1203385107999438,620192586828809
"10/26/2013",1745556162357315,827359961134565,1204547951570548,620420239159785
"10/27/2013",1750479645341485,827420696948712,1207115390238965,620457191428966
"10/28/2013",1753943856791616,827852791366073,1209580693992582,620704958150154
"10/29/2013",1756706343072713,828003441344920,1211601375044152,620796291064213
"10/30/2013",1763140761544200,828452735044523,1216238677261062,621105245960216
"10/31/2013",1769311145905962,829358187664705,1220677772688252,621718649909066
"11/01/2013",1778168332447338,830320503291731,1227129891795240,622412036644219
"11/02/2013",1784531881259779,831371553231478,1231804538455075,623106526323023
"11/03/2013",1787837803927243,831532402070052,1234185302917642,623207287293151
"11/04/2013",1793818326170073,832195872114382,1238461167446843,623645753324219
"11/05/2013",1800213280912929,832842370927798,1243104199510075,624118194028816
"11/06/2013",1805210445067154,834344714197223,1246622704496402,625074784656047
"11/07/2013",1805420765876545,834555035006614,1246773372426474,625225452586119
"11/08/2013",1806194830576310,835329099706379,1247301034546387,625753114706032
"11/10/2013",1806366594397666,835500863527735,1247387693391769,625839773551414
"11/11/2013",1807307125244457,836441394374526,1247901064621395,626353144781040
"11/12/2013",1817287129910146,837473871939675,1255099697080615,627026825718617
"11/13/2013",1819877154578674,837814283805773,1256934488897382,627250087456745
"11/14/2013",1821974746426085,839911875653184,1258139725335419,628455323894782
"11/15/2013",1823011549989915,840413389981204,1258906920002044,628821424618608
"11/16/2013",1823136915626837,840538755618126,1258990939680728,628905444297292
"11/17/2013",1823137080659013,840538920650302,1258991336119170,628905840735734
"11/18/2013",1824763036781143,841409798884759,1260040473825296,629511989815835
"11/19/2013",1826219583742270,842671195891588,1261002047203336,630379633173248
"11/20/2013",1827582906911665,843830762145438,1261894803842871,631168228858468
"11/21/2013",1828277129883709,844004908240958,1262249069858493,631276928954408
"11/22/2013",1832335378579644,845593415045083,1264515352096057,632331982193966
"11/23/2013",1832338875648273,845593690717512,1264517446043406,632332251687248
"11/24/2013",1832958275589796,846213090659035,1264893723264167,632708528908009
"11/25/2013",1834679766297072,847570473716199,1266043460741643,633611140781658
"11/26/2013",1834770003606669,847660665878154,1266093903220212,633661483270526
"11/27/2013",1835185465609808,848076127881293,1266335217321100,633902797371414
"11/28/2013",1835192131622060,848082793893545,1266339623332022,633907203382336
"11/29/2013",1835546906173863,848437568445348,1266549915139604,634117495189918
"11/30/2013",1835699072184433,848589734455918,1266635213610860,634202793661174
"12/01/2013",1835881473019571,848772135291056,1266762071068499,634329651118813
"12/02/2013",1836977120956330,849867783227815,1267483214371667,635050794421981
"12/03/2013",1837091943989909,849982606261394,1267556578747144,635124158797458
"12/04/2013",1837303601411369,850194263682854,1267699160397436,635266740447750
"12/05/2013",1837968324191681,850858986463166,1268125114686326,635692694736640
"12/06/2013",1844690786122995,857581448394480,1272777451611592,640345031661906
"12/07/2013",1845321267680136,858211929951621,1273195201206058,640762781256372
"12/08/2013",1845341743566504,858232405837989,1273207750464090,640775330514404
"12/09/2013",1848714571813373,861605234084858,1275581016814007,643148596864321
"12/10/2013",1850482717272380,863356758873573,1276797121095317,644356465301443
"12/11/2013",1851546614247572,863912773639254,1277535590963288,644712452738698
"12/12/2013",1852281861774601,864648021166283,1277934322666351,645111184441761
"12/13/2013",1854481020655094,866590920319836,1279433815540733,646430340233884
"12/14/2013",1854608490400117,866718390064859,1279510873788650,646507398481801
"12/15/2013",1854887863565140,866997763229882,1279659920655518,646656445348669
"12/16/2013",1856017174638544,868127074303286,1280418245836043,647414770529194
"12/17/2013",1856467534116569,868576682581304,1280708521472025,647703328022440
"12/18/2013",1857618984889742,869728101630096,1281695473550312,648690206892079
"12/19/2013",1860904211761005,872191113582759,1283887144000151,650323762949419
"12/20/2013",1862288554876904,873303173572998,1284824883954754,651054058641871
"12/21/2013",1863549859986987,873695389506111,1285736291408567,651310580022842
"12/22/2013",1864447541502558,873807721543342,1286394608495310,651388183029476
"12/23/2013",1865541475990695,874564770217773,1287057352262770,651892187184732
"12/24/2013",1866421757948721,874862830269939,1287691429960252,652093435333478
"12/25/2013",1866617394598794,875058466920012,1287813038708012,652215044081238
"12/26/2013",1866638266903682,875079339224900,1287828855916307,652230861289533
"12/27/2013",1867250757551422,875636882564284,1288218077872622,652588795086623
"12/28/2013",1867778628508987,876164753521849,1288502337685397,652873054899398
"12/29/2013",1867790348294323,876176473307185,1288512090506317,652882807720318
"12/30/2013",1871331029744705,879717154757567,1290834840610384,655205557824385
"12/31/2013",1872948486148785,881015705748307,1291851252585484,656065159182225
"01/01/2014",1874030269718436,881415338133488,1292463399623119,656348234297897
"01/02/2014",1877522410845119,884830284031779,1294853747711543,658705057785924
"01/03/2014",1878241469163186,885549342349846,1295344449086512,659195759160893
"01/04/2014",1879847892503360,885842855115152,1296138752246167,659393055271272
"01/05/2014",1883605815635309,886065384339993,1297904146301986,659563771342712
"01/06/2014",1888268108912535,887276299296807,1300241320966672,660350012563011
"01/07/2014",1890128937259669,889137127643941,1301441167021695,661549858618034
"01/08/2014",1891839250987337,890847441371609,1302554644112538,662663335708877
"01/09/2014",1892118916030982,890979697422038,1302709634638374,662752342000748
"01/10/2014",1892410188477449,891270969868505,1302928240344693,662970947707067
"01/11/2014",1892986011642092,891628315300038,1303330313311969,663214567698928
"01/12/2014",1893678574841528,892062637781074,1303709452342762,663407669078927
"01/13/2014",1894298802943913,892682865883459,1304109516160819,663807732896984
"01/14/2014",1894984751887824,893073744010980,1304587270219489,664070902262795
"01/15/2014",1957466685265878,893194636902768,1349382133177895,664172425767947
"01/16/2014",1966452481840987,893761012825790,1353744816746674,664548307225508
"01/17/2014",1967290401069878,894290372394553,1354228317086246,664878511775759
"01/18/2014",1967440847816915,894428124881350,1354325106208808,664968789414047
"01/19/2014",1967619451999110,894606729063545,1354481340060876,665125023266115
"01/20/2014",1967976360702834,894963637767269,1354706565870802,665350249076041
"01/21/2014",1968382313774709,895369590839144,1354996139539591,665639822744830
"01/22/2014",1968619163550647,895606440615082,1355147091044804,665790774250043
"01/23/2014",1975569691383817,895991410537079,1360185923806295,666056955744388
"01/24/2014",1976121668202681,896543387355943,1360565226879082,666436258817175
"01/25/2014",1985636069797015,896789041204957,1364794715338756,666585672614335
"01/26/2014",1985649906994372,896802878402314,1364804657791801,666595615067380
"01/27/2014",1985987824920918,897140796328860,1365038043603792,666829000879371
"01/28/2014",1986091637557874,897244608965816,1365137530972877,666928488248456
"01/29/2014",1987055330555308,898146689983044,1365746773367179,667490155650925
"01/30/2014",1987321692502556,898358151895716,1365918827131504,667634795630454
"01/31/2014",1994297439150935,900111203768595,1369456291474075,668787054547998
"02/01/2014",1995403714969556,901217479587216,1370169051493518,669499814567441
"02/02/2014",1995435369935827,901249134553487,1370191591059158,669522354133081
"02/03/2014",1998375021347873,904188785965533,1372254969822927,671585732896850
"02/04/2014",1999789864929704,905603629547364,1373139502216931,672470265290854
"02/05/2014",2000768465930903,906566109316196,1373783255740335,673105606355612
"02/06/2014",2002375646408961,908172560501789,1374785689079538,674107569419400
"02/07/2014",2002529853145915,908326767238743,1374889059543874,674210939883736
"02/08/2014",2003127455627741,908924369720569,1375214797933039,674536678272901
"02/09/2014",2004662114798628,910459028891456,1376156658754541,675478539094403
"02/10/2014",2005302207129806,911099121222634,1376540039831780,675861920171642
"02/11/2014",2007231028694990,913027942787818,1377794342740181,677116223080043
"02/12/2014",2009352347895080,915149261987908,1379225697484217,678547577824079
"02/13/2014",2011500813137246,917297727230074,1380692946681766,680014827021628
"02/14/2014",2012684477668025,918217837551893,1381498627354752,680634810848945
"02/15/2014",2012831772891793,918365132775661,1381598486046293,680734669540486
"02/16/2014",2012854154166906,918387514050774,1381614232543196,680750416037389
"02/17/2014",2013281959610056,918815319493924,1381904600221492,681040783715685
"02/18/2014",2016401379807314,921934739691182,1383957016120452,683093199614645
"02/19/2014",2016837976916182,922371336800050,1384220779285255,683356962779448
"02/20/2014",2018030384618488,923561874480969,1384982944431724,684114732482940
"02/21/2014",2018791084280643,924322574143124,1385522210152826,684653998204042
"02/22/2014",2019154195031818,924685684894299,1385772057857164,684903845908380
"02/23/2014",2019155545334838,924687035197319,1385772856130073,684904644181289
"02/24/2014",2019661241905438,925159622338183,1386084890851109,685197160213139
"02/25/2014",2019997902629216,925496283061961,1386308567446228,685420836808258
"02/26/2014",2021046214226970,926544594659715,1386829780994430,685942050356460
"02/27/2014",2021958754783520,927457135216265,1387432383539449,686544652901479
"02/28/2014",2022771805190799,928193801671794,1387957566053734,687024624247608
"03/01/2014",2023587580649929,929009577130924,1388457599455463,687524657649337
"03/02/2014",2024206145774094,929628142255089,1388871178596930,687938236790804
"03/03/2014",2027488870499669,932792052144914,1391142713074659,690133585631249
"03/04/2014",2030922559184971,936225740830216,1393730363546371,692721236102961
"03/05/2014",2032132991050895,937436172696140,1394502459557800,693493332114390
"03/06/2014",2033681498200795,938487582965690,1395572460426863,694205400706796
"03/07/2014",2035601943382626,940149743880861,1396919957218606,695360235601353
"03/08/2014",2036725454861362,940750016706107,1397684680040713,695735678021224
"03/09/2014",2037109043099331,941133604944076,1397956835877829,696007833858340
"03/10/2014",2043308298412488,947332860257233,1402064318357618,700115316338129
"03/11/2014",2045617398932975,949641960777720,1403575179938189,701626177918700
"03/12/2014",2052777407359865,956790461349826,1407934998277364,705977681150380
"03/13/2014",2054747928122235,958760982112196,1409053950101368,707096632974384
"03/14/2014",2057168387151816,961181441141777,1410407679889499,708450362762515
"03/15/2014",2061505196490037,963171282863410,1412663871682358,709573950164405
"03/16/2014",2063456718476300,965122804849673,1413760537713769,710670616195816
"03/17/2014",2067509075444673,969175161818046,1416322200082496,713232278564543
"03/18/2014",2070327761189750,971993847563123,1418589671593529,715499750075576
"03/19/2014",2071481230974364,973147317347737,1419313786647973,716223865130020
"03/20/2014",2072216000044247,973882086417620,1419797539828999,716707618311046
"03/21/2014",2074033077455930,975699163829303,1421026132585233,717936211067280
"03/22/2014",2075266687032166,976179972625684,1421889117014968,718269329127345
"03/23/2014",2076499236080994,977412521674512,1422657372728084,719037584840461
"03/24/2014",2078335410048509,979248695642027,1423840258411533,720220470523910
"03/25/2014",2079411972428197,980325258021715,1424582186922993,720962399035370
"03/26/2014",2080509982473759,981423268067277,1425527401441306,721907613553683
"03/27/2014",2084322039446037,985235325039555,1428024716747512,724404928859889
"03/28/2014",2084585476546588,985498762140106,1428230189770575,724610401882952
"03/29/2014",2084715309784825,985628595378343,1428308868437206,724689080549583
"03/30/2014",2085596500410190,986509786003708,1428771026915003,725151239027380
"03/31/2014",2086031096291142,986944381884660,1429041523444112,725421735556489
"04/01/2014",2088409489816177,987668116173211,1430631267467209,725928537625847
"04/02/2014",2095392972533058,993766284611142,1435002257998248,729912813205271
"04/03/2014",2095984341201117,994260435927817,1435350914986497,730216835607193
"04/04/2014",2097239305406896,995515400133596,1436161717252324,731027637873020
"04/05/2014",2097387661653857,995658592988437,1436262201934033,731125833862744
"04/06/2014",2097649054027214,995919985361794,1436409009649858,731272641578569
"04/07/2014",2099638538067238,997909469401818,1437276237874275,732139869802986
"04/08/2014",2100885331119922,999156262454502,1437971490293783,732835122222494
"04/09/2014",2103560974667040,999515060320324,1439343321515508,733048702965188
"04/10/2014",2103923468731021,999877554384305,1439589792795583,733295174245263
"04/11/2014",2105134475791142,1000434001919770,1440163809381604,733603748345490
"04/12/2014",2126860634325218,1002871125876354,1450867416046568,735166742149031
"04/13/2014",2127226792966333,1003237284517469,1451106560369762,735405886472225
"04/14/2014",2128232244395481,1004242735946617,1451738674284040,736038000386503
"04/15/2014",2128882428159617,1004892919710753,1452165116852289,736464442954752
"04/16/2014",2130319521608128,1005736469485888,1453080492214466,737069944214774
"04/17/2014",2133815382081584,1006578326916880,1454965011286160,737628336437569
"04/18/2014",2137418191113685,1008389287908581,1456977243908110,738639911399686
"04/19/2014",2137435453236522,1008406550031418,1456993376055085,738656043546661
"04/20/2014",2137537241148584,1008508337943480,1457062243430823,738724910922399
"04/21/2014",2138537514926639,1009503490140815,1457721623693948,739382032143220
"04/22/2014",2139371799955408,1010337775169584,1458266391960660,739926800409932
"04/23/2014",2141202490634607,1012168465848783,1459478842512955,741139250962227
"04/24/2014",2142257780236508,1013223755450684,1460161479925951,741821888375223
"04/25/2014",2143438297258096,1014162006549672,1460877506817764,742432390188547
"04/26/2014",2143567417895851,1014291127187427,1460960296088601,742515179459384
"04/27/2014",2143741068936899,1014357743866203,1461060551521774,742569969425387
"04/28/2014",2144036202766414,1014651987648076,1461276049453588,742784991725034
"04/29/2014",2144565049807982,1015180834689644,1461627280977482,743136223248928
"04/30/2014",2145738770310553,1016354555192215,1462452969752143,743961912023589
"05/01/2014",2146695265464370,1017310947269992,1463095251371798,744604139280458
"05/02/2014",2147134275524514,1017587395318913,1463348747957211,744784612397294
"05/03/2014",2147537336738989,1017990456533388,1463602587250673,745038451690756
